Transaction Amount,Account Balance,Transaction_To_Balance_Ratio,Branch_Size,Is_High_Value_Transaction,High_Balance_flag,Branch_Houston,Branch_Los Angeles,Branch_New York,Branch_Philadelphia,Branch_Phoenix,Branch_San Antonio,Branch_San Diego,Account_Transaction_Current - Debit,Account_Transaction_Fixed Deposit - Credit,Account_Transaction_Fixed Deposit - Debit,Account_Transaction_Recurring Deposit - Credit,Account_Transaction_Recurring Deposit - Debit,Account_Transaction_Savings - Credit,Account_Transaction_Savings - Debit,Currency_GBP,Currency_INR,Currency_JPY,Currency_USD
0.8103719917736057,0.49368672633536154,0.08204650603614258,0.5333333333333332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7770474781611684,0.15371774551258238,0.25155028552016434,0.6952380952380963,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.9861610561214876,0.5945711433540563,0.08289218042324387,0.8095238095238102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.26201386299766277,0.3136979004482662,0.0419352406428341,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5153703681431682,0.9096447813588562,0.028389433574912692,0.5333333333333332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.35392337266127066,0.8566926027572824,0.02073978306840939,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.17436989107644693,0.9319006905721926,0.009454016592136068,0.7238095238095248,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5386664582005365,0.22492908543490428,0.11957078646606747,0.8095238095238102,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.07351838711358598,0.7439108594154418,0.005077230855997834,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2051867976796116,0.5536522628079265,0.01867623610511652,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7701701003443701,0.9994231714655609,0.03856373997953121,0.4761904761904763,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.6087752213950394,0.6191798241178609,0.049208247049199676,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.29307531640748713,0.005636118417561379,2.2158441011447225,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.9436199341728105,0.9556033270020036,0.04938711992575376,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5706479688583673,0.45702261956851503,0.06247112616219452,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3689068757742312,0.7484900429242133,0.024732447583612135,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.6577046275471955,0.24872043390802584,0.13198910936024108,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.900840278863539,0.5256118477637256,0.08565369797985387,0.7238095238095248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.3906073981422461,0.5879737107967363,0.03331306417339567,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.2622844680706059,0.7777202606892505,0.016964953959264135,0.7238095238095248,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4369029149177561,0.14836548560832333,0.14682607559133226,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.860730593607306,0.6246075793727478,0.06889791843512619,0.8666666666666671,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3023560681684246,0.043297785102584564,0.34326758845058963,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.8413532659025581,0.3948912476457766,0.10642917730748279,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.21228466851880803,0.7448300203156587,0.014364467997533117,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0.15727967735857376,0.058347392757052155,0.13418386105517383,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34678340769961635,0.13590835224889034,0.1273082052947009,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4701652895875177,0.7416663245679294,0.03177008109891695,0.5333333333333332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.21806359018765958,0.4910065412616134,0.022361399032529764,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.20537121002561728,0.7556976461270586,0.013701811720910586,0.5333333333333332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5480534475086294,0.7320915316044164,0.03749199998142548,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3087243075516856,0.31130017211738426,0.04972786806097217,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.41069832144675494,0.22076552686042472,0.09299408231665475,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7043850048708913,0.7758566068945077,0.04543164054545483,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5268460277179774,0.9372707729862816,0.028164490267321977,0.8666666666666671,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33464426457559104,0.8359578147199913,0.020102990605929343,0.6952380952380963,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.32609113978856724,0.13199470931786847,0.1232833434577698,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.16285614634322343,0.4022856868224568,0.02044285389768779,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4016721389025862,0.14039351701198616,0.1426586592143171,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6591057604804343,0.5275394823662285,0.06249631316702789,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.9007440637264924,0.923785841517837,0.04877041654847462,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.5732638178968174,0.4425963992522556,0.06479720523102821,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6388143889737453,0.4631488570063991,0.06898230477921097,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2344943293203603,0.9643049171103103,0.012247835014804908,0.6952380952380963,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3319301959180728,0.10195296659681177,0.16208292048761658,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.1989648854839421,0.4807016261538323,0.02085934417956349,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.44114840783993015,0.08344989722018911,0.26217305134691116,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.7437009152464912,0.26341759642428386,0.14089766977983656,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4239499520928797,0.7611570413432165,0.027928799578988632,0.8666666666666671,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.18130138990783393,0.5336878477517104,0.01714222743288941,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.14010327091376315,0.5182913019143177,0.013687714930678468,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.23507562910668253,0.7897932088227432,0.014987327405697488,0.5333333333333332,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4041296338613139,0.2576197737742769,0.07847451137823719,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4760985563720479,0.7857295764550627,0.030367451172189436,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.11863727294229899,0.8689876313784309,0.006937792104811897,0.8095238095238102,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.681371546778597,0.8452512523316948,0.040347852692360395,0.4761904761904763,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.40498755216664467,0.8207729362184439,0.0247501447447424,0.6952380952380963,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.6443327279797627,0.6327727920363418,0.05095527988088327,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.5348138437546354,0.9445264368897919,0.028369293073221395,0.8095238095238102,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.5352588387634752,0.36296091964150723,0.07375854626440151,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.3710175953431874,0.21809195013301802,0.08508271513658211,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32448154072506125,0.4269802760887,0.038126406710898494,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.25443892543727775,0.9039981496630244,0.014164796847529741,0.4761904761904763,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7582213830124158,0.0716253628332584,0.5228673067434098,0.6952380952380963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.037018773978616186,0.2471929046385585,0.007892348353930382,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.54180948601072,0.8936437720841423,0.03037333778009567,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.20026980328013438,0.4337298007383325,0.02326298724852943,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.5370348098347906,0.06360653505377292,0.4167846978314388,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.33358589806808026,0.2796018371202829,0.05977041227740917,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7499067915859863,0.5413971846442056,0.06926153378707528,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.876060872110038,0.4561667385908402,0.09595685153287437,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2794668879614819,0.6044720481968726,0.02323659830254123,0.6952380952380963,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2762116091580775,0.2374506001079363,0.0583173083382598,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8151226141652735,0.439418185167867,0.09269463340290501,0.7238095238095248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8723806431180119,0.7916189146892525,0.05511510311531281,0.6952380952380963,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7910167133710978,0.35424811536971196,0.11152740716690962,0.7238095238095248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6858495596152999,0.23175740960833532,0.14764701682183173,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.11433164555947098,0.2539507397843476,0.02282951153529428,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9721577447171877,0.23172977470545297,0.20911015417971576,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.898364743566615,0.020615437297306496,2.0791783712740015,0.8666666666666671,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2972406300487891,0.5935876011402401,0.025155071054166592,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6836406204272755,0.4073518854312997,0.08389060068460388,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.7728841690018883,0.5288209007977075,0.07307173718030001,0.4761904761904763,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.6425707882825998,0.07852137249345924,0.40490891994194445,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8673513977253138,0.2274257387079882,0.19013325888180702,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6883651845526597,0.9200855680724755,0.0374490946389687,0.7238095238095248,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6194571060892154,0.9648560131446017,0.0321495956642796,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.7070389390677556,0.34201236161271686,0.10327694773456923,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.9742263701636861,0.09907032582151257,0.4872960392781009,0.6952380952380963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.5158975469149018,0.6200353045896968,0.0416703438222416,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.25973276245685356,0.028280618421065804,0.446534968117606,0.8095238095238102,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4852329809453939,0.912724370880422,0.026646244947761348,0.6952380952380963,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.27587686066043676,0.7839569376122043,0.01769510591838601,0.8666666666666671,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.8966889965963896,0.31637988779828924,0.1414637954922284,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.1015109785480334,0.31254824843777695,0.016520964171810797,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4829959790090643,0.891326945932713,0.027159968676649018,0.4761904761904763,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.9454720755609544,0.3131228741901021,0.15068738659228811,0.8095238095238102,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5917952541883652,0.30736390060646596,0.09621373231868352,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.07442641746946171,0.35733120931736784,0.010680980210048202,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.4976627739625803,0.7859994172640045,0.031725696974755024,0.8095238095238102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3713102497183703,0.8319381378681275,0.022398808615826084,0.5333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5151077809983122,0.5182138040344956,0.04976589837366863,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.6013706648065074,0.4603563300448466,0.06534595300544409,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.020576007953784663,0.7044878681775082,0.0016125214123417404,0.6952380952380963,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.24476329071804553,0.21779877985896184,0.05637578211296104,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.7300724419802679,0.07908538484105425,0.45662126083065435,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.09079100869544302,0.5839759616395508,0.007940183203530363,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.10966320693069702,0.673491920295333,0.00828401321615853,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.2795811434367245,0.37222461969467435,0.03771060381454257,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.9298110575246251,0.663983010542315,0.07000734608491617,0.6952380952380963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.30588395652679395,0.17893048920786955,0.08551869150038337,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6776913177865708,0.5038616772984279,0.06726603895493494,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36468142767227524,0.07946436349108925,0.22769780637424128,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.399008182295613,0.9193699642648666,0.021774267681446063,0.4761904761904763,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.060154505474240394,0.6496127609170382,0.0047870981602040705,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.13552904294001386,0.6629131593202214,0.010362032698793596,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9784017062150969,0.9626629432973847,0.05082819548950301,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.6021764665792713,0.03339708051268753,0.8771567298349324,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.4079341407386917,0.46599795541769257,0.04386699949381287,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.44266179176638965,0.7679749523648368,0.0288966398050894,0.4761904761904763,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.7179012271438937,0.352202331544741,0.10183365440545343,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9324349244911623,0.6552782163872971,0.07113559059574856,0.7238095238095248,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7525146226963491,0.1482702653451309,0.2525206586904661,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5816906603164677,0.5498268312879167,0.052947634587067235,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.692235839336757,0.8503995546375072,0.04074126906698039,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.12592356509154468,0.8956146613172438,0.0071376804796949725,0.8095238095238102,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.34858543703721523,0.738439949656416,0.023695855340000127,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.6066745242361922,0.7185325065557799,0.04226795774652787,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.6056061353185723,0.5826117386258846,0.05202021016485307,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.822170372953925,0.4030438443754462,0.10191037772668173,0.6952380952380963,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.6023127713567538,0.8719167308310396,0.034591443053864364,0.5333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.9664810516314479,0.722838945588278,0.06684563374055201,0.8095238095238102,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.6816381428874965,0.9393449927258127,0.036324773538548356,0.5333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.7537774463700835,0.27007140017842535,0.13929610872349762,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.6897462726656804,0.6458710351173532,0.0534302561532406,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7835520223219118,0.0423329665367359,0.9053385344493099,0.8095238095238102,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.14779045946736902,0.5803597944203529,0.012886877488285885,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.30001082420291775,0.7026754791301414,0.02145213713752668,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.35842343480021327,0.8488772319439452,0.021194982705484294,0.8666666666666671,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.156784570299189,0.2576620271402782,0.030699598034491234,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0.5799126847631304,0.40802243233203533,0.07108607530487657,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.5453012936926969,0.6279537055300844,0.04348089996569453,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0.06996243600691145,0.24846020523921714,0.014448279916986835,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.19618065995566084,0.944152364436283,0.010484144347309493,0.4761904761904763,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.7895995445816847,0.6257604354299481,0.06310240275787593,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.8979017082195789,0.3106691751682375,0.14425001694530312,0.6952380952380963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09059256497528474,0.4052050740084727,0.011410083305357838,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0.8044126667227922,0.4329885645570355,0.09283521962549769,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.10911598333874543,0.6455843730631788,0.008599278493759329,0.5333333333333332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.47584198267325745,0.7488590089282765,0.03184348754713545,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7392830368704423,0.7412503992542581,0.0498982306334359,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.847781639746473,0.624031752102906,0.06792656935183516,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0.4071483837861459,0.8097693386747462,0.025219165301559526,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.14273515580838755,0.9064040883636033,0.00797824553211144,0.8095238095238102,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.713493371177954,0.5561032584153787,0.06416847495362314,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9693113802462305,0.9883368694661357,0.04905023997894966,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3652286512642268,0.9710402238026627,0.018881018325814528,0.8095238095238102,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3500988209636748,0.840467910971557,0.020912637922727934,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.9959128611575482,0.9749180214611054,0.05108620490125428,0.5333333333333332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.5966801768754936,0.7739523017571192,0.038601102308713886,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.44844271791726303,0.5501400268539165,0.040841373669963224,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.9709229837917583,0.7070443970735039,0.06865009743763277,0.7238095238095248,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.44619168460678077,0.26192290863360423,0.08518078069844753,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3308497801083222,0.6638546484209557,0.025021583949402675,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.05901595968585757,0.44063872671183707,0.006923378790032488,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9164932789717808,0.2910745271277624,0.15710612499820034,0.6952380952380963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8460136866032448,0.0670740144802886,0.6222162915648407,0.8095238095238102,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.983893986954831,0.42123602109464253,0.11665102843597062,0.5333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.6897983891982473,0.2567693997518867,0.13408674610819377,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.5470231437494237,0.531721564335756,0.05149654490236133,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.1319089484086417,0.4279510021156721,0.01561613185276267,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9889693354340305,0.5694507162546296,0.08678819707717626,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.818698610092166,0.6376071978909362,0.06420786214560578,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.15232459780068233,0.07408316703997149,0.10277381896718371,0.8095238095238102,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9769484567492914,0.4527204859737849,0.107792150189025,0.4761904761904763,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.30477347348671635,0.23216412328771238,0.06575775323779745,0.6952380952380963,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1346109901740291,0.02624324521871123,0.2506595908773734,0.7238095238095248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5040049550795579,0.8159691690605234,0.030949663432225334,0.7238095238095248,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9319097502014505,0.7890437622717492,0.059058436295767874,0.5333333333333332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.6118320564782854,0.11772568754336728,0.258296534703139,0.4761904761904763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.15286179898252494,0.7522117434319545,0.010283011418877478,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.6501056362025489,0.3610827475101052,0.0899839787902853,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6300307487542144,0.5868828330181018,0.05371752697942045,0.8666666666666671,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.47666782926623935,0.3842741382365928,0.062082463526587445,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
